Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-05-31&team=Tigers&dh=0"">2016-05-31</a>",DET,@LAA,1,2B,1,5,5,2,1,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-05-30&team=Tigers&dh=0"">2016-05-30</a>",DET,@LAA,1,2B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-29&team=Tigers&dh=0"">2016-05-29</a>",DET,@OAK,1,2B,1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-28&team=Tigers&dh=0"">2016-05-28</a>",DET,@OAK,1,2B,1,3,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.667
"<a href=""wins.aspx?date=2016-05-27&team=Tigers&dh=0"">2016-05-27</a>",DET,@OAK,1,2B,1,5,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-05-23&team=Tigers&dh=0"">2016-05-23</a>",DET,PHI,1,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-05-22&team=Tigers&dh=0"">2016-05-22</a>",DET,TBR,1,2B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-21&team=Tigers&dh=0"">2016-05-21</a>",DET,TBR,1,2B,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.333
"<a href=""wins.aspx?date=2016-05-20&team=Tigers&dh=0"">2016-05-20</a>",DET,TBR,1,2B,1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-05-18&team=Tigers&dh=0"">2016-05-18</a>",DET,MIN,1,2B,1,4,5,3,2,0,0,1,2,2,0,0,0,1,0,0,0,0,1,0.75
"<a href=""wins.aspx?date=2016-05-17&team=Tigers&dh=0"">2016-05-17</a>",DET,MIN,1,2B,1,4,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-05-16&team=Tigers&dh=0"">2016-05-16</a>",DET,MIN,1,2B,1,5,5,3,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.6
"<a href=""wins.aspx?date=2016-05-15&team=Tigers&dh=0"">2016-05-15</a>",DET,@BAL,1,2B,1,4,5,2,0,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-05-14&team=Tigers&dh=0"">2016-05-14</a>",DET,@BAL,1,2B,1,3,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.333
